,PassengerId,Survived,Sex,Age,SibSp,Parch,Ticket,Fare,Pclass_1,Pclass_2,Pclass_3,Master,Miss,Mr,Mrs,Officer,Royalty,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_U,FamilySize,Family_Single,Family_Small,Family_large
977,978,,0,27.0,0,0,330844,7.8792,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
978,979,,0,18.0,0,0,A/4 31416,8.05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
979,980,,0,29.9,0,0,364856,7.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
980,981,,1,2.0,1,1,29103,23.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
981,982,,0,22.0,1,0,347072,13.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
982,983,,1,29.9,0,0,345498,7.775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
983,984,,0,27.0,1,2,F.C. 12750,52.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
984,985,,1,29.9,0,0,376563,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
985,986,,1,25.0,0,0,13905,26.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
986,987,,1,25.0,0,0,350033,7.7958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
987,988,,0,76.0,1,0,19877,78.85,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
988,989,,1,29.0,0,0,STON/O 2. 3101268,7.925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
989,990,,0,20.0,0,0,347471,7.8542,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
990,991,,1,33.0,0,0,A./5. 3338,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
991,992,,0,43.0,1,0,11778,55.4417,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
992,993,,1,27.0,1,0,228414,26.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
993,994,,1,29.9,0,0,365235,7.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
994,995,,1,26.0,0,0,347070,7.775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
995,996,,0,16.0,1,1,2625,8.5167,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
996,997,,1,28.0,0,0,C 4001,22.525,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
997,998,,1,21.0,0,0,330920,7.8208,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
998,999,,1,29.9,0,0,383162,7.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
999,1000,,1,29.9,0,0,3410,8.7125,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1000,1001,,1,18.5,0,0,248734,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1001,1002,,1,41.0,0,0,237734,15.0458,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1002,1003,,0,29.9,0,0,330968,7.7792,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1003,1004,,0,36.0,0,0,PC 17531,31.6792,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1004,1005,,0,18.5,0,0,329944,7.2833,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1005,1006,,0,63.0,1,0,PC 17483,221.7792,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
1006,1007,,1,18.0,1,0,2680,14.4542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1007,1008,,1,29.9,0,0,2681,6.4375,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1008,1009,,0,1.0,1,1,PP 9549,16.7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
1009,1010,,1,36.0,0,0,13050,75.2417,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1010,1011,,0,29.0,1,0,SC/AH 29037,26.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1011,1012,,0,12.0,0,0,C.A. 33595,15.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1012,1013,,1,29.9,1,0,367227,7.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1013,1014,,0,35.0,1,0,13236,57.75,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
1014,1015,,1,28.0,0,0,392095,7.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1015,1016,,1,29.9,0,0,368783,7.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1016,1017,,0,17.0,0,1,371362,16.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1017,1018,,1,22.0,0,0,350045,7.7958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1018,1019,,0,29.9,2,0,367226,23.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1019,1020,,1,42.0,0,0,211535,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1020,1021,,1,24.0,0,0,342441,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1021,1022,,1,32.0,0,0,STON/OQ. 369943,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1022,1023,,1,53.0,0,0,113780,28.5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1023,1024,,0,29.9,0,4,4133,25.4667,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1
1024,1025,,1,29.9,1,0,2621,6.4375,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1025,1026,,1,43.0,0,0,349226,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1026,1027,,1,24.0,0,0,350409,7.8542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1027,1028,,1,26.5,0,0,2656,7.225,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1028,1029,,1,26.0,0,0,248659,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1029,1030,,0,23.0,0,0,SOTON/OQ 392083,8.05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1030,1031,,1,40.0,1,6,CA 2144,46.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1
1031,1032,,0,10.0,5,2,CA 2144,46.9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1
1032,1033,,0,33.0,0,0,113781,151.55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1033,1034,,1,61.0,1,3,PC 17608,262.375,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1
1034,1035,,1,28.0,0,0,244358,26.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1035,1036,,1,42.0,0,0,17475,26.55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1036,1037,,1,31.0,3,0,345763,18.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
1037,1038,,1,29.9,0,0,17463,51.8625,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1038,1039,,1,22.0,0,0,SC/A4 23568,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1039,1040,,1,29.9,0,0,113791,26.55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1040,1041,,1,30.0,1,1,250651,26.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1041,1042,,0,23.0,0,1,11767,83.1583,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
1042,1043,,1,29.9,0,0,349255,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1043,1044,,1,60.5,0,0,3701,33.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1044,1045,,0,36.0,0,2,350405,12.1833,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1045,1046,,1,13.0,4,2,347077,31.3875,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1
1046,1047,,1,24.0,0,0,S.O./P.P. 752,7.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1047,1048,,0,29.0,0,0,PC 17483,221.7792,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1048,1049,,0,23.0,0,0,347469,7.8542,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1049,1050,,1,42.0,0,0,110489,26.55,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1050,1051,,0,26.0,0,2,SOTON/O.Q. 3101315,13.775,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1051,1052,,0,29.9,0,0,335432,7.7333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1052,1053,,1,7.0,1,1,2650,15.2458,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1053,1054,,0,26.0,0,0,220844,13.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1054,1055,,1,29.9,0,0,343271,7.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1055,1056,,1,41.0,0,0,237393,13.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1056,1057,,0,26.0,1,1,315153,22.025,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1057,1058,,1,48.0,0,0,PC 17591,50.4958,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1058,1059,,1,18.0,2,2,W./C. 6608,34.375,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1
1059,1060,,0,29.9,0,0,17770,27.7208,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1060,1061,,0,22.0,0,0,7548,8.9625,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1061,1062,,1,29.9,0,0,S.O./P.P. 251,7.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1062,1063,,1,27.0,0,0,2670,7.225,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1063,1064,,1,23.0,1,0,347072,13.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1064,1065,,1,29.9,0,0,2673,7.2292,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1065,1066,,1,40.0,1,5,347077,31.3875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1
1066,1067,,0,15.0,0,2,29750,39.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1067,1068,,0,20.0,0,0,C.A. 33112,36.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1068,1069,,1,54.0,1,0,11778,55.4417,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
1069,1070,,0,36.0,0,3,230136,39.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
1070,1071,,0,64.0,0,2,PC 17756,83.1583,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1071,1072,,1,30.0,0,0,233478,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1072,1073,,1,37.0,1,1,PC 17756,83.1583,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1073,1074,,0,18.0,1,0,113773,53.1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0
1074,1075,,1,29.9,0,0,7935,7.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1075,1076,,0,27.0,1,1,PC 17558,247.5208,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
1076,1077,,1,40.0,0,0,239059,16.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1077,1078,,0,21.0,0,1,S.O./P.P. 2,21.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1078,1079,,1,17.0,2,0,A/4 48873,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1079,1080,,0,29.9,8,2,CA. 2343,69.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1
1080,1081,,1,40.0,0,0,28221,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1081,1082,,1,34.0,1,0,226875,26.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1082,1083,,1,29.9,0,0,111163,26.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1083,1084,,1,11.5,1,1,A/5. 851,14.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1084,1085,,1,61.0,0,0,235509,12.35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1085,1086,,1,8.0,0,2,28220,32.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1086,1087,,1,33.0,0,0,347465,7.8542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1087,1088,,1,6.0,0,2,16966,134.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1088,1089,,0,18.0,0,0,347066,7.775,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1089,1090,,1,23.0,0,0,C.A. 31030,10.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1090,1091,,0,29.9,0,0,65305,8.1125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1091,1092,,0,29.9,0,0,36568,15.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1092,1093,,1,0.33,0,2,347080,14.4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1093,1094,,1,47.0,1,0,PC 17757,227.525,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0
1094,1095,,0,8.0,1,1,26360,26.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1095,1096,,1,25.0,0,0,C.A. 34050,10.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1096,1097,,1,29.9,0,0,F.C. 12998,25.7417,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1097,1098,,0,35.0,0,0,9232,7.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1098,1099,,1,24.0,0,0,28034,10.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1099,1100,,0,33.0,0,0,PC 17613,27.7208,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1100,1101,,1,25.0,0,0,349250,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1101,1102,,1,32.0,0,0,C 4001,22.525,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1102,1103,,1,29.9,0,0,SOTON/O.Q. 3101308,7.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1103,1104,,1,17.0,0,0,S.O.C. 14879,73.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1104,1105,,0,60.0,1,0,24065,26.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1105,1106,,0,38.0,4,2,347091,7.775,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1
1106,1107,,1,42.0,0,0,113038,42.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1107,1108,,0,29.9,0,0,330924,7.8792,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1108,1109,,1,57.0,1,1,36928,164.8667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1109,1110,,0,50.0,1,1,113503,211.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
1110,1111,,1,29.9,0,0,32302,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1111,1112,,0,30.0,1,0,SC/PARIS 2148,13.8583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1112,1113,,1,21.0,0,0,342684,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1113,1114,,0,22.0,0,0,W./C. 14266,10.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1114,1115,,1,21.0,0,0,350053,7.7958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1115,1116,,0,53.0,0,0,PC 17606,27.4458,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1116,1117,,0,29.9,0,2,2661,15.2458,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1117,1118,,1,23.0,0,0,350054,7.7958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1118,1119,,0,29.9,0,0,370368,7.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1119,1120,,1,40.5,0,0,C.A. 6212,15.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1120,1121,,1,36.0,0,0,242963,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1121,1122,,1,14.0,0,0,220845,65.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1122,1123,,0,21.0,0,0,113795,26.55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1123,1124,,1,21.0,1,0,3101266,6.4958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1124,1125,,1,29.9,0,0,330971,7.8792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1125,1126,,1,39.0,1,0,PC 17599,71.2833,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
1126,1127,,1,20.0,0,0,350416,7.8542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1127,1128,,1,64.0,1,0,110813,75.25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0
1128,1129,,1,20.0,0,0,2679,7.225,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1129,1130,,0,18.0,1,1,250650,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1130,1131,,0,48.0,1,0,PC 17761,106.425,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
1131,1132,,0,55.0,0,0,112377,27.7208,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1132,1133,,0,45.0,0,2,237789,30.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1133,1134,,1,45.0,1,1,16966,134.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
1134,1135,,1,29.9,0,0,3470,7.8875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1135,1136,,1,29.9,1,2,W./C. 6607,23.45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
1136,1137,,1,41.0,1,0,17464,51.8625,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0
1137,1138,,0,22.0,0,0,F.C.C. 13534,21.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1138,1139,,1,42.0,1,1,28220,32.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1139,1140,,0,29.0,1,0,26707,26.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1140,1141,,0,29.9,1,0,2660,14.4542,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1141,1142,,0,0.92,1,2,C.A. 34651,27.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
1142,1143,,1,20.0,0,0,SOTON/O2 3101284,7.925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1143,1144,,1,27.0,1,0,13508,136.7792,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
1144,1145,,1,24.0,0,0,7266,9.325,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1145,1146,,1,32.5,0,0,345775,9.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1146,1147,,1,29.9,0,0,C.A. 42795,7.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1147,1148,,1,29.9,0,0,AQ/4 3130,7.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1148,1149,,1,28.0,0,0,363611,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1149,1150,,0,19.0,0,0,28404,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1150,1151,,1,21.0,0,0,345501,7.775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1151,1152,,1,36.5,1,0,345572,17.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1152,1153,,1,21.0,0,0,350410,7.8542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1153,1154,,0,29.0,0,2,29103,23.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1154,1155,,0,1.0,1,1,350405,12.1833,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1155,1156,,1,30.0,0,0,C.A. 34644,12.7375,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1156,1157,,1,29.9,0,0,349235,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1157,1158,,1,29.9,0,0,112051,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1158,1159,,1,29.9,0,0,C.A. 49867,7.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1159,1160,,0,29.9,0,0,A. 2. 39186,8.05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1160,1161,,1,17.0,0,0,315095,8.6625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1161,1162,,1,46.0,0,0,13050,75.2417,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1162,1163,,1,29.9,0,0,368573,7.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1163,1164,,0,26.0,1,0,13508,136.7792,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
1164,1165,,0,29.9,1,0,370371,15.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1165,1166,,1,29.9,0,0,2676,7.225,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1166,1167,,0,20.0,1,0,236853,26.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1167,1168,,1,28.0,0,0,SC 14888,10.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1168,1169,,1,40.0,1,0,2926,26.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1169,1170,,1,30.0,1,0,CA 31352,21.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1170,1171,,1,22.0,0,0,W./C. 14260,10.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1171,1172,,0,23.0,0,0,315085,8.6625,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1172,1173,,1,0.75,1,1,SOTON/O.Q. 3101315,13.775,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1173,1174,,0,29.9,0,0,364859,7.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1174,1175,,0,9.0,1,1,2650,15.2458,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
